yelp_id,gmaps_id,gmaps_name,gmaps_address,gmaps_city,gmaps_zipcode,gmaps_latitude,gmaps_longitude,yelp_rating,yelp_rating_count,gmaps_rating,gmaps_rating_count,composite_score,yelp_types,gmaps_types,has at least one type (yelp/google)
whN495XuRcLNz2V6sq-4fw,ChIJs3Tz5XAD9YgRNP6XPSxG1iw,Coffee Loft,"322 Peters St SW, Atlanta, GA 30313",Atlanta,30313,33.7459083,-84.4031996,4.5,9,4.8,11,0.7565633016,"Cafes, Caterers, Themed Cafes, Fashion, Restaurants, Event Planning & Services, Food, Coffee & Tea, Shopping, Used, Vintage & Consignment, Arts & Entertainment, Art Galleries","cafe, food",1
NIGs8_UtdN4rYlOMWYZc-w,ChIJk-cctMUE9YgRDEJ2m8j7umg,The Whelan,"1133 Huff Rd NW, Atlanta, GA 30318",Atlanta,30318,33.7891432,-84.4261825,3.5,102,4.5,680,0.7047212307,"Bars, Pubs, Nightlife, American (New), Restaurants, African, Pool Halls, South African","bar, restaurant, food",1
ZdEohT36LcY3eKh4fJMGRQ,ChIJKTCYSYwF9YgRouFNJAfGDjg,Cafe Agora,"318 East Paces Ferry Rd NE, Atlanta, GA 30305",Atlanta,30305,33.8395532,-84.3774162,4,731,4.4,1270,0.781584453,"Turkish, Restaurants, Mediterranean, Greek","restaurant, food",1
5enPbMFK_ZAtoVzlU0dtFg,ChIJIxYi-KYF9YgRGqHsohBT9pw,Alma Cocina Buckhead,"Terminus 100, 3280 Peachtree Rd NE #100, Atlanta, GA 30305",Atlanta,30305,33.8444521,-84.3706452,4.5,42,4.4,365,0.7747303579,"Mexican, Restaurants","restaurant, food",1
uO4A77jXMPfZmlbf_52zRw,ChIJv3AGUvgD9YgRoeQkBXeuLHM,BoccaLupo,"753 Edgewood Ave NE, Atlanta, GA 30307",Atlanta,30307,33.7548191,-84.3627885,4.5,552,4.6,924,0.8439339813,"Restaurants, Italian, American (Traditional)","restaurant, food",1
VGHMNIccTuq_xBrHmxkoCQ,ChIJ_Qmk-UgF9YgRpPH460NFI8k,Bao Bun Hibachi,"1715 Howell Mill Rd NW Suite # C15-A, Atlanta, GA 30318",Atlanta,30318,33.8011912,-84.4134362,4.5,94,4.7,310,0.8153097967,"Restaurants, Chinese, Taiwanese, Asian Fusion","restaurant, food",1
GusjB8WXmuzTFLgZHYMFQg,ChIJFYUaTxEE9YgRMxbrCF74tt8,Cook Out,"544 Ponce De Leon Ave NE, Atlanta, GA 30308",Atlanta,30308,33.7741757,-84.3691819,3.5,126,4,2614,0.6719715918,"Desserts, Fast Food, Hot Dogs, American (Traditional), Burgers, Food, Restaurants","restaurant, food",1
Pl_BSZM-dS1R9v29H0hV_Q,ChIJD1HvOe4G9YgRaeWRm-QXGr4,Wagaya - Emory Village,"1579 N Decatur Rd, Atlanta, GA 30307",Atlanta,30307,33.7879848,-84.326012,4,142,4.3,450,0.735512024,"Sushi Bars, Japanese, Noodles, Seafood, Restaurants","restaurant, food",1
F0eaHDnN_-zF7KPZu1a2NQ,ChIJpcR_xvUF9YgRbjaAqcTniZo,Industry Tavern,"3280 Peachtree Rd NE #187, Atlanta, GA 30305",Atlanta,30305,33.8451745,-84.3713644,4,503,4.4,1412,0.7769079309,"Restaurants, Nightlife, Food, Beer, Wine & Spirits, Sports Bars, American (New), Breakfast & Brunch, Bars, Pizza","bar, restaurant, food",1
58UbC9XukpoPC2fXGIlPiw,ChIJRVrGmoAD9YgRp93QXijuJrQ,Park Bar,"150 Walton St NW, Atlanta, GA 30303",Atlanta,30303,33.7581973,-84.3927991,4,509,4.3,2349,0.7723870118,"Bars, Burgers, Nightlife, Restaurants","bar, restaurant, food",1
5-vaXvGIOVM_oORVNm63cw,ChIJTQI8-SUH9YgRIjiLOqEBaRQ,The Imperial,"726 W College Ave, Decatur, GA 30030",Decatur,30030,33.7661111,-84.3063889,4,92,4.6,495,0.7598397577,"Bars, Nightlife, Pubs, Restaurants",bar,1
qFBZbAwolnmlkV4SEwn-nA,ChIJoww2mdIF9YgRKc2p-x0SMEI,Maple Street Biscuit Company,"1085 Howell Mill Rd, Atlanta, GA 30318",Atlanta,30318,33.7846004,-84.4116244,3.5,50,4.1,517,0.6509885156,"Coffee Roasteries, Acai Bowls, Comfort Food, Sandwiches, Food, Restaurants","restaurant, food",1
Gwi9PMVb61nrrpUNa9_wfQ,ChIJWba4QUME9YgR4OgI_SW1htk,Lure,"1106 Crescent Ave NE, Atlanta, GA 30309",Atlanta,30309,33.7850084,-84.3844183,4,578,4.5,1150,0.7869210954,"Nightlife, Restaurants, Bars, Arts & Entertainment, Music Venues, Breakfast & Brunch, Seafood","restaurant, food",1
jJ1ecSluTUZO6rm-zsDrRg,ChIJNzxNN2QE9YgR-cGg6GQ6Xsk,Sweet & Fresh,"708 Spring St NW, Atlanta, GA 30308, United States",Atlanta,30308,33.7740199,-84.3890405,2.5,11,4,681,0.521446267,"Salad, Juice Bars & Smoothies, Bubble Tea, Burgers, Desserts, Restaurants, Chicken Wings, Food","restaurant, meal_takeaway, cafe, food",1
UExp6ewvtYnEC4W9rUopxg,ChIJty6BW6AG9YgRwQH3I49L3jA,10 High Club,"816 North Highland Avenue Northeast, Atlanta, GA 30306, United States",Atlanta,30306,33.7767755,-84.3526953,3,19,4.4,56,0.5935178259,"Nightlife, Bars, Restaurants, Burgers, Karaoke, Music Venues, Arts & Entertainment, Tapas Bars","night_club, bar",1
cZmnKz8AnTVoDLTGbpK_yQ,ChIJq6pqswQE9YgRC4eUgTwVbF4,Bully Boy,"828 Ralph McGill Blvd NE, Atlanta, GA 30306",Atlanta,30306,33.7687334,-84.3607037,4,105,4.6,361,0.7585872274,"Nightlife, Food, Cocktail Bars, Bars, Seafood, Restaurants, Beer, Wine & Spirits, Chicken Wings","restaurant, bar, food",1
ZItpPoBlPjIL9-xyu8hWjQ,ChIJCz-_UOAE9YgRwwt4KPRmmrY,Taco Bell,"1761 Howell Mill Rd NW, Atlanta, GA 30318",Atlanta,30318,33.8020738,-84.4147128,2.5,42,3.9,1433,0.5389468275,"Restaurants, Tex-Mex, Tacos, Mexican, Fast Food, Breakfast & Brunch","meal_takeaway, restaurant, food",1
#NAME?,ChIJXWIDReoH9YgRVxdJvfvhAeg,noodle,"205 E Ponce de Leon Ave, Decatur, GA 30030",Decatur,30030,33.7753869,-84.2945646,3,264,4.2,290,0.630503262,"Vietnamese, Sushi Bars, Asian Fusion, Pan Asian, Noodles, Japanese, Restaurants, Thai","restaurant, food",1
3ZvvF1M4NJF5jZUkqhxQbw,ChIJdaKB8fYD9YgRucANv8cv7b4,Thumbs Up Diner,"573 Edgewood Ave SE, Atlanta, GA 30312",Atlanta,30312,33.7540864,-84.36852,4,578,4.6,2883,0.8064836286,"Diners, Food, Smokehouse, Breakfast & Brunch, Restaurants","restaurant, food",1
8_Om89cZiqdOCp092PtpzA,ChIJDV1VJ1b99IgRJMUTL4Za-qs,D'essence Cafe,"3056 Bayard St, East Point, GA 30344",East Point,30344,33.6716667,-84.4313889,3,21,4.3,283,0.6017121737,"Bed & Breakfast, Coffee & Tea, Soul Food, Restaurants, Breakfast & Brunch, Food, Seafood, Hotels & Travel","restaurant, cafe, food",1
u-4wti774tFcYRLuQrnHEg,ChIJPaAgP6wG9YgRGRcSsxETyjE,Fox Bros. Bar-B-Q,"1238 DeKalb Ave NE, Atlanta, GA 30307",Atlanta,30307,33.761116,-84.3474944,4.5,3825,4.6,8958,0.8975238388,"Southern, Restaurants, Barbeque, American (Traditional)","bar, restaurant, food",1
RxFswqKnQILkQUDw_eKcQQ,ChIJ6V-08HkE9YgRvZopWFm3U4w,Max Lager's Wood-Fired Grill & Brewery,"320 Peachtree St NE, Atlanta, GA 30308",Atlanta,30308,33.7633384,-84.3869351,3.5,878,4.1,1302,0.7046771567,"Nightlife, American (Traditional), Pizza, Brewpubs, Restaurants, Pubs, Sports Bars, Bars, Breweries, Food","bar, restaurant, food",1
kcvQRxHBtVccqi5vC0jOdw,ChIJNdTaxhUH9YgR0YyPfVSd1H4,Las Brasas,"614 Church St, Decatur, GA 30030",Decatur,30030,33.7782789,-84.2951354,4,252,4.3,1500,0.7568647617,"Restaurants, Latin American, Peruvian","restaurant, food",1
CtLkcQFkjdFHVtq2_Qbceg,ChIJU9AJj3kD9YgRDq8FDhlqNfc,ADios Cafe,"180 Walker St SW ste d, Atlanta, GA 30313",Atlanta,30313,33.7498833,-84.4009735,4.5,276,4.5,522,0.8172923021,"Desserts, Restaurants, Breakfast & Brunch, Food, Chocolatiers & Shops, Coffee & Tea, Specialty Food","bar, restaurant, cafe, food",1
cUUbjLPBwHu3FairSxIXrA,ChIJM_BtKBYE9YgRsbkbBU_nNYg,Apres Diem,"931 Monroe Dr NE St C103, Atlanta, GA 30308",Atlanta,30308,33.7791667,-84.3672222,3.5,587,4.4,1438,0.7294847895,"Coffee & Tea, Cocktail Bars, Desserts, Restaurants, Cafes, French, Beer, Wine & Spirits, Mediterranean, Nightlife, Food, Modern European, Bars, American (New)","night_club, cafe, bar, restaurant, food",1
7IAJDqxHWPpmsRoCvJtpOQ,ChIJWW1dcakG9YgRoZwfGanhMkY,Elmyr,"1091 Euclid Ave NE, Atlanta, GA 30307",Atlanta,30307,33.7635877,-84.3513296,3.5,360,4.3,812,0.705986284,"Nightlife, Dive Bars, Mexican, Restaurants, Bars","bar, restaurant, food",1
HVMQidKegc9wqCBtB8dMsQ,ChIJBydgGOIE9YgRQqGGytMTN4o,Extreme Teriyaki Grill Express,"1801 Howell Mill Rd NW #610, Atlanta, GA 30318",Atlanta,30318,33.8041224,-84.4126267,3,76,4,478,0.5965531908,"Japanese, Restaurants, Fast Food, Noodles","restaurant, food",1
SpqZEEoqAY88hA3nDIgu7g,ChIJq4vwOXID9YgR-eS6wR_GLk4,hell yeah gluten free,"900 DeKalb Ave NE Suite 500, Atlanta, GA 30307",Atlanta,30307,33.7549586,-84.3576796,4.5,49,4.6,508,0.8004994026,"Food, Cupcakes, Gluten-Free, Restaurants, Donuts, Bakeries","bakery, food",1
QCyl2CV8hKm5xfO1ZBmwWw,ChIJB4yG6XkE9YgRZR6dHNph3d8,Dunkin',"303 Peachtree St, Atlanta, GA 30303",Atlanta,30303,33.762788,-84.385439,4,40,4.1,89,0.6793887383,"Coffee & Tea, Restaurants, Donuts, Breakfast & Brunch, Food","bakery, cafe, meal_takeaway, restaurant, food",1
QkbH0ZEchPRM40C7eS4L5w,ChIJKfpyJ7wD9YgRQTND3S7MgOE,OK YAKI,"714 Moreland Ave SE Suite D, Atlanta, GA 30316",Atlanta,30316,33.7348145,-84.3488241,4.5,23,4.7,401,0.7966769723,"Restaurants, Teppanyaki, Street Vendors, Japanese, Food, Pop-Up Restaurants","restaurant, food",1
L1nn5Cge3wBUHydmX8XwWA,ChIJXUspVBgF9YgRYUZLcsm5Amw,E Ramen +,"1110 W Peachtree St NW #300, Atlanta, GA 30309",Atlanta,30309,33.7850497,-84.3882691,4.5,192,4.7,802,0.8361608514,"Japanese, Tapas/Small Plates, Restaurants, Ramen","restaurant, food",1
jWFtCzCkTFrkLR2XmeWNMQ,ChIJtzptragG9YgReWnn-xcVttI,Aurora Coffee,"468 Moreland Ave NE, Atlanta, GA 30307",Atlanta,30307,33.7670166,-84.349402,4,162,4.6,528,0.7691998056,"Desserts, Food, Coffee & Tea, Sandwiches, Restaurants","cafe, food",1
JfHjNjUM_CJ8nsCxwol7Bw,ChIJqV_vOBwJ9YgR6kLfQQgOzaI,Jo's Grille,"2120 Johnson Ferry Rd NE, Atlanta, GA 30319",Atlanta,30319,33.8929114,-84.3266534,3.5,80,4.5,487,0.6975312041,"Seafood, Burgers, Fish & Chips, Salad, Restaurants, American (Traditional), Sandwiches, Chicken Wings","bar, restaurant, food",1
#NAME?,ChIJHwhNYAEE9YgRCs-R7L-_uWI,Bread & Butterfly,"290 Elizabeth St NE F, Atlanta, GA 30307",Atlanta,30307,33.7624293,-84.3581661,4,380,4.4,964,0.768605591,"Brasseries, Bars, Cocktail Bars, Nightlife, Beer Bar, Restaurants, Cafes, Wine Bars, Breakfast & Brunch, French","cafe, restaurant, food",1
EMsEP4t338gkxtWCKYD0wA,ChIJHe22Q8AD9YgRi3ElKT-IpfU,Grant Park Coffeehouse,"337 Georgia Ave SE, Atlanta, GA 30312",Atlanta,30312,33.7363261,-84.376622,4,190,4.6,815,0.7761667356,"Coffee & Tea, Bakeries, Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt","cafe, restaurant, food",1
kRkb0LxOWkq_1WYX6jCJbw,ChIJVxLWgSgB9YgR958jEfiyIoo,M&M’s Comfort Zone,"477 Flat Shoals Ave SE, Atlanta, GA 30316",Atlanta,30316,33.7410039,-84.3464862,5,13,4.8,22,0.8185465529,"Soul Food, Vegetarian, Restaurants, Comfort Food","restaurant, food",1
8CTstZov8LT6t1PCybvFxA,ChIJC1jB5Y4F9YgRSA2D0d6UDJc,Atlas,"88 W Paces Ferry Rd NW, Atlanta, GA 30305",Atlanta,30305,33.8400195,-84.3825727,4,151,4.5,479,0.7571059411,"Nightlife, Bars, Cocktail Bars, American (New), Seafood, Steakhouses, Desserts, Food, Burgers, American (Traditional), Tapas/Small Plates, Restaurants","bar, restaurant, food",1
T_meTjtvslVWMn9_SAA7nA,ChIJ-ZDJVtgJ9YgRPGN6ysScgb0,Dagu Rice Noodle (大鼓米线&奶茶.甜品）,"5090 Buford Hwy NE STE 110-111, Doraville, GA 30340",Doraville,30340,33.8916911,-84.2859507,4,11,4.6,188,0.7180866543,"Specialty Food, Noodles, American (New), Restaurants, Food","cafe, restaurant, food",1
dBkHce7x0YX-ttxV_tkYyg,ChIJNQI4ZukO9YgRqK8XscXd-vM,Taco Mac Prado,"5600 Roswell Rd Ste M-003, Sandy Springs, GA 30342",Sandy Springs,30342,33.9077863,-84.3796406,2.5,366,4.2,1961,0.6054130685,"Chicken Wings, Restaurants, Food, Sports Bars, Beer, Wine & Spirits, Bars, Tex-Mex, American (Traditional), Nightlife","restaurant, bar, food",1
NPvmXg22fSoosrw4LqVu5g,ChIJ8UipissJ9YgR2uSV0Z2rw5Y,Pupuseria Mi Tierra,"5090 Buford Hwy NE #102nd, Doraville, GA 30340",Doraville,30340,33.8913419,-84.285667,3.5,16,4,202,0.614224146,"Restaurants, Latin American","restaurant, food",1
L28p1VK0DUcW4bmkFtizsg,ChIJl8sRfeED9YgRHeeuY-y2Ibg,Vickery's Bar & Grill - Glenwood Park,"933 Garrett St #101-102, Atlanta, GA 30316",Atlanta,30316,33.7404894,-84.3573235,4,201,4.5,1308,0.7719538607,"Bars, American (New), Nightlife, Restaurants, American (Traditional), Breakfast & Brunch","bar, restaurant, food",1
N2DQVIQMPRm9gjK3s7HLAw,ChIJeVNK4HkE9YgRITmjPQ7t2UA,Morton's The Steakhouse,"303 Peachtree Center Ave NE, Atlanta, GA 30308",Atlanta,30308,33.7629543,-84.3861274,3.5,200,4.4,1187,0.7108672735,"American (Traditional), Steakhouses, Nightlife, Bars, Seafood, Restaurants","restaurant, food",1
I-30UyJL2xwLy5911tLeEQ,ChIJtRtfK14I9YgR3ESE108Heyo,Pan American Bakery,"3671 Clairmont Rd, Atlanta, GA 30341",Atlanta,30341,33.8670335,-84.3090267,4.5,41,4.7,115,0.7924038734,"Food, Bakeries, Cuban, Restaurants","bakery, food",1
bJJK4Hgzdedu98FgtKi56Q,ChIJ0wlzYhgH9YgRCqHVSZilEi4,Brew and Bird,"1355 Clairmont Rd, Decatur, GA 30033",Decatur,30033,33.7921953,-84.3051556,4.5,148,4.5,306,0.8021444064,"Beer Bar, Nightlife, Restaurants, Bars, Chicken Wings, Chicken Shop","restaurant, food",1
eG-UO83g_5zDk70FIJbm2w,ChIJvQqtX0ME9YgR-X6ukvNSt6I,South City Kitchen Midtown,"1144 Crescent Ave NE, Atlanta, GA 30309",Atlanta,30309,33.7859545,-84.3844341,4.5,2618,4.6,3663,0.8823464987,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free","restaurant, bar, food",1
8PcTmvfMShQkdS4qDbyzog,ChIJVQdsPqcG9YgRvrc83SIPnqY,Sweet Auburn BBQ,"656 North Highland Avenue Northeast, Atlanta, GA 30306",Atlanta,30306,33.7723098,-84.3526297,4,648,4.5,2245,0.7956480387,"Cocktail Bars, Nightlife, Restaurants, Barbeque, Asian Fusion, Bars, Sandwiches","restaurant, food",1
f5ED9A2Fl6UFZ_kvXJqfKw,ChIJIxUk8LsI9YgRs_gmrta-A8A,Waffle House,"4065 Peachtree Rd, Atlanta, GA 30319",Atlanta,30319,33.8610887,-84.3391185,3,46,4.2,583,0.6109722089,"Breakfast & Brunch, Diners, American (New), American (Traditional), Waffles, Restaurants","meal_takeaway, restaurant, food",1
yEB_TgDdA84SIsa_Ht3-Pw,ChIJAxtFwoAD9YgRn6a9GRgXY-k,Thrive,"101 Marietta St NW, Atlanta, GA 30303",Atlanta,30303,33.7568984,-84.3922913,3.5,326,4.2,884,0.6953379295,"Bars, Southern, Japanese, Nightlife, Asian Fusion, American (New), Lounges, Restaurants, American (Traditional), Seafood, Sushi Bars","restaurant, night_club, bar, food",1
9VWaP_2svx5SYdAisNkRYQ,ChIJiQcrZfwF9YgR3qW_TvgeJVs,Bar.bacoa,"1000 Virginia Ave NE, Atlanta, GA 30306",Atlanta,30306,33.7824438,-84.3546534,4.5,154,4.6,418,0.8159936465,"Mexican, Restaurants, Spanish, Tapas Bars, Tapas/Small Plates, Bars, Nightlife","bar, restaurant, food",1
ia20AWEC1wSqYNH7zp8Fhg,ChIJPV8hKPcH9YgRc_jLBCXRrds,Kelly's Market,"308 E Howard Ave, Decatur, GA 30030, United States",Decatur,30030,33.7718937,-84.2924361,5,20,4.6,160,0.8250831206,"Food, Beer, Wine & Spirits, Restaurants, Sandwiches, Convenience Stores, Delis, Grocery","grocery_or_supermarket, food",1
1i63faxXI1TQ7pNlLp3IPQ,ChIJweczQWYE9YgRvtwgBTj9cUU,Cypress Street Pint & Plate,"817 W Peachtree St NW, Atlanta, GA 30308",Atlanta,30308,33.7773253,-84.3861456,4,1283,4.5,3243,0.8100410587,"Gastropubs, Restaurants, Burgers, Nightlife, American (New), Salad, Chicken Wings, Bars, Beer Bar, Pubs","bar, meal_delivery, meal_takeaway, cafe, restaurant, food",1
9m5zXmSzm4SjeBRHmur2CQ,ChIJiVJ2dbYP9YgRTm084NPls00,Flower Child,"6400 Blue Stone Rd #170, Sandy Springs, GA 30328",Sandy Springs,30328,33.9255246,-84.3818279,4,136,4.6,903,0.7720873402,"American (New), Restaurants, Vegetarian, Salad","restaurant, food",1
DbFvC1yQPxDCrZ_NdAwYTw,ChIJy10LKloB9YgRXqvd8c51tGY,BURGER WIN,"1181 McPherson Ave SE, Atlanta, GA 30316",Atlanta,30316,33.7429863,-84.3489399,4,150,4.3,312,0.7325523774,"Burgers, Restaurants, Malaysian, Chinese, Chicken Wings","restaurant, food",1
TeyiVl2bIovwNhQqTXC5lQ,ChIJq-YA7RAE9YgR1Pfq5V1II_g,W. H. Stiles Fish Camp,"675 Ponce De Leon Ave NE, Atlanta, GA 30308",Atlanta,30308,33.7728284,-84.3660396,3.5,339,4.3,554,0.7010838815,"Seafood, Sandwiches, Fish & Chips, Restaurants","restaurant, food",1
VV9fKD0FY4EumnmUujNCvA,ChIJteWyUNep9YgR2bnMxhI9fz0,Radio Roasters Coffee,"2969 E Ponce de Leon Ave Suite 320, Decatur, GA 30030",Decatur,30030,33.7829337,-84.2716764,4.5,11,4.7,132,0.7744284271,"Restaurants, Food, Cafes, Coffee Roasteries, Coffee & Tea","cafe, food",1
sAwKqB6XUpGeCTlH47hUkQ,ChIJ7YzaVBwJ9YgRRLtT6ZYk_Uc,Sushi Yoshino,"2150 Johnson Ferry Rd NE, Atlanta, GA 30319",Atlanta,30319,33.8923276,-84.3254968,3.5,107,4.3,254,0.6752290397,"Restaurants, Sushi Bars, Japanese, Food","restaurant, food",1
ZL2FFjbdOWad_QFUABxZ-w,ChIJubB3MAQH9YgRu2ChXxqRMoo,Ms. Iceys Kitchen & Bar,"1371 Clairmont Rd, Atlanta, GA 30033",Atlanta,30033,33.7928998,-84.3050245,4,552,4.2,1847,0.7611387284,"Nightlife, Caribbean, Southern, Bars, Cambodian, Restaurants","restaurant, food",1
GZXfT_c8Hx6rjTOWY4Veuw,ChIJm8uX1X8E9YgRf3fJsVUuSGY,Max's Coal Oven Pizzeria,"300 Marietta St NW, Atlanta, GA 30313",Atlanta,30313,33.7615744,-84.3964315,4,584,4.4,2889,0.7866649063,"Salad, Italian, Pizza, Restaurants","restaurant, food",1
NDvXI500LkmWjtOhk4MCZw,ChIJz_3PrTsF9YgR4nwTmdhoXsE,Lyla Lila,"693 Peachtree St NE UNIT 118, Atlanta, GA 30308",Atlanta,30308,33.7735708,-84.3846434,4.5,40,4.5,465,0.7865075121,"Restaurants, Italian","restaurant, food",1
B-YBhDXx3EzLEdkwX_D2wg,ChIJ5x4jgyAE9YgRUhpMrzRQ2NE,Fontaine's Oyster House,"1026 1/2 North Highland Avenue Northeast, Atlanta, GA 30306",Atlanta,30306,33.7826178,-84.3544907,3.5,463,4.5,1486,0.7361588502,"Live/Raw Food, Soup, Salad, Seafood, Nightlife, Restaurants, Dive Bars, Bars, Cocktail Bars, Sports Bars","bar, restaurant, food",1
ypBAmta3G0uf5cs9AkA-QQ,ChIJB7qS7NoJ9YgROejK6QzvTmA,Monterrey Mexican Restaurant,"5406 Buford Hwy NE, Doraville, GA 30340",Doraville,30340,33.8996671,-84.2789321,3.5,119,4.3,1348,0.6942029436,"Mexican, Restaurants, Seafood, Desserts, Food","restaurant, food",1
yPjQBv6iyqMjZFnmRZWEQw,ChIJESj_PZcO9YgRmRlw7YBrVHQ,Rumi's Kitchen,"6112 Roswell Rd, Atlanta, GA 30328",Atlanta,30328,33.9220428,-84.3796335,4,1313,4.5,3572,0.8114043364,"Restaurants, Nightlife, Cocktail Bars, Middle Eastern, Persian/Iranian, Bars","bar, restaurant, food",1
35JkXGQ7ZACp-IgOclvm2w,ChIJ0Q96m6wG9YgRzdr69_mJrok,Cinnaholic,"1230 Caroline St NE Ste B110, Atlanta, GA 30307, United States",Atlanta,30307,33.7586227,-84.3485381,4.5,353,4.6,1028,0.8381359035,"Food, Desserts, Vegan, Restaurants, Bakeries","bakery, food",1
mdxEmkJmtWlSoZorRlfFYg,ChIJB4FZZj4H9YgRySqQV5f5xfU,The S.O.S. Tiki Bar,"340 Church St, Decatur, GA 30030",Decatur,30030,33.7742578,-84.2950433,4,167,4.5,901,0.7652229831,"Tapas Bars, Hawaiian, Bars, Restaurants, Tiki Bars, Nightlife, Cocktail Bars, Caribbean","night_club, bar",1
ltvhQte3jY-zXIK33R7wCw,ChIJeUQ6r8EI9YgRAumjQqOEKkM,Newk's Eatery,"305 Brookhaven Ave Suite A1100, Atlanta, GA 30319",Atlanta,30319,33.8702483,-84.3355772,4,202,4.4,452,0.7509834731,"Restaurants, American (New), Pizza, Salad, Cafes, Sandwiches, American (Traditional)","restaurant, food",1
WkN8Z2Q8gbhjjkCt8cDVxg,ChIJr3-OMRsE9YgRNJTNacJKKqQ,TWO urban licks,"820 Ralph McGill Blvd NE, Atlanta, GA 30306",Atlanta,30306,33.7684531,-84.3612569,4,2730,4.7,9780,0.8532168679,"Bars, American (New), Nightlife, Southern, Restaurants","bar, restaurant, food",1
hVRp4DUtsc0qRFVJegT36Q,ChIJCRxTz6gG9YgR0sW8j1y3Ug8,Village Coffee House,"420 Seminole Ave NE, Atlanta, GA 30307",Atlanta,30307,33.7656529,-84.3493438,3.5,19,4.6,107,0.670170967,"Coffee & Tea, Food, Sandwiches, Restaurants, Ice Cream & Frozen Yogurt","cafe, restaurant, food",1
0FgSzXM_WT2XYVFx376x9A,ChIJJfbA1awG9YgRy-nJNOrQZNg,Starbucks,"1275 Caroline St NE, Atlanta, GA 30307",Atlanta,30307,33.7568076,-84.3462705,2.5,5,3,137,0.4381583202,"Coffee & Tea, Desserts, Restaurants, Food, Breakfast & Brunch","cafe, food",1
oHUyOUoStLzdteE1DyKNbA,ChIJy9zcpuAF9YgRxjdj1Zz5vvo,Glide Pizza,"659 Auburn Ave NE #506, Atlanta, GA 30312",Atlanta,30312,33.7568195,-84.3659856,4.5,52,4.7,412,0.8092259045,"Restaurants, Pizza","restaurant, food",1
-7LhyL0f41vAeyMC_J7DsA,ChIJtUV1VXwF9YgRpRcsib7qZnY,Cafe Lucia,"205 12th St NE R-1, Atlanta, GA 30309",Atlanta,30309,33.7841037,-84.3805742,4,54,4.1,374,0.6987946551,"Sandwiches, Cafes, Breakfast & Brunch, Restaurants","bar, restaurant, cafe, food",1
YIPzFF0CVgMCcly67VHgjw,ChIJHWdA3gME9YgRvh7M-K6z1-E,bartaco,"299 North Highland Avenue Northeast, Atlanta, GA 30307",Atlanta,30307,33.762519,-84.3586047,4,641,4.3,2067,0.7746205283,"Desserts, Restaurants, Mexican, Bars, Nightlife, Ice Cream & Frozen Yogurt, Food","restaurant, food",1
HAzfm4eZwWi6or8LyfZrsA,ChIJ4WPBvncE9YgRlmw3lhHFaQU,Harlem Nights Ultra Lounge,"201 Courtland St NE, Atlanta, GA 30303",Atlanta,30303,33.7598181,-84.3840599,2,52,3.6,134,0.4375851679,"Lounges, Nightlife, American (Traditional), Cajun/Creole, Restaurants, Bars, Dance Clubs","night_club, bar",1
tfGXKEGtiuo4YB3ocK-ywQ,ChIJQRlsgyAE9YgRnhgOPZsGZmA,Highland Tap,"1026 North Highland Avenue Northeast, Atlanta, GA 30306",Atlanta,30306,33.7825413,-84.3546336,3.5,302,4.5,1064,0.7260849653,"Nightlife, Restaurants, Bars, Steakhouses","bar, restaurant, food",1
i6BRPGEuE1EB7GtEhvoCxw,ChIJb2lkfesE9YgRYmWclkQ5ryI,Fellini's Pizza,"1991 Howell Mill Rd NW, Atlanta, GA 30318",Atlanta,30318,33.8092882,-84.4126341,4,345,4.5,2976,0.7888413134,"Restaurants, Pizza","restaurant, food",1
1-QvUjOk60CMnD6At26hQg,ChIJH-nyqukL9YgRRRgX37Fu6P4,Dunwoody Tavern,"5488 Chamblee Dunwoody Rd, Dunwoody, GA 30338",Dunwoody,30338,33.9476607,-84.3376211,3.5,113,4.2,606,0.6750949404,"Restaurants, Pubs, Nightlife, American (Traditional), British, Bars","restaurant, bar, food",1
pCPSQO3XD8rRehOMDkiSkQ,ChIJl3vmCvoD9YgRmeNZrUMdZlY,Sweet Cheats,"692 B Kirkwood Ave SE UNIT B1, Atlanta, GA 30316, United States",Atlanta,30316,33.7504231,-84.3643872,4,225,4.5,387,0.7610330263,"Food Delivery Services, Restaurants, Cafes, Desserts, Food","bakery, cafe, restaurant, food",1
ryECZmos2kvI1-pd5bi61g,ChIJ89DnD1oJ9YgR6c_b0BAU4t0,Fleming’s Prime Steakhouse & Wine Bar,"4501 Olde Perimeter Way, Atlanta, GA 30346",Atlanta,30346,33.9281295,-84.3431637,4,334,4.6,1358,0.790177448,"Seafood, Wine Bars, Bars, Restaurants, Steakhouses, Nightlife","bar, restaurant, food",1
6pGLh3TrOmQYk8RuZVe7YA,ChIJ_RkHPPgD9YgR-6pzvoBtxpM,Krog Street Market,"99 Krog St NE, Atlanta, GA 30307, United States",Atlanta,30307,33.756877,-84.3641688,4,466,4.6,9229,0.8152650777,"Shopping Centers, Food, Flowers & Gifts, Restaurants, Specialty Food, Shopping",food,1
